Female_4m_F1a	Female_4m_F1b	Female_4m_F2a	Female_4m_F2b	Female_20m_F3a	Female_20m_F3b	Female_20m_F4a	Female_20m_F4b	Male_4m_M1a	Male_4m_M1b	Male_4m_M2a	Male_4m_M2b	Male_20m_M3a	Male_20m_M3b	Male_20m_M4a	Male_20m_M4b
Isg20l2	8.09072231363749	7.81555342558512	7.86785216617049	8.00421783314699	7.65922852418402	7.78972244982567	7.79109159294157	7.80176798591933	8.12747287437918	8.17195611076132	7.7609902151155	8.38760271755808	7.85335414587902	8.06261583932877	7.733552738534	7.7044343097621
Crabp2	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Nes	5.23012230680881	5.23012230680881	5.23012230680881	5.38272144375561	5.23012230680881	5.23012230680881	5.23012230680881	5.45788353909726	5.23012230680881	5.23012230680881	5.23012230680881	5.38792911403481	5.38249655292553	5.38743265934198	5.23012230680881	5.23012230680881
Gpatch4	5.71031884627967	5.95212779486441	5.77862710502758	5.88432121137636	6.04743120381545	5.98259849022222	5.93678199504259	5.88695011104148	5.99592796565859	6.22142755606759	6.24365017886919	6.02225292444518	6.13438918235061	6.17911542162016	6.3576873381643	6.25468278503499
Apoa1bp	5.9697407144527	5.85021573129843	6.00082920360236	6.0599482892513	6.00352708227727	6.06186116802925	5.91311811012601	6.19237598275943	6.03718809300347	5.99780477083199	6.01834978104921	6.10549417172487	6.05884754754864	6.01999965044025	5.97572823287742	6.05328992608652
Iqgap3	6.63534560676544	6.45309418646241	7.01110313934616	6.7170034683531	6.5313877425763	6.57360625298851	6.41352382405404	6.71155615687621	7.17002682400754	6.93054511974784	7.1043658514989	7.12056306030977	6.76934875609108	6.93761169652849	7.16158264406668	7.06466951866569
Mef2d	7.71205404896243	7.63872436848236	7.45241266601348	8.08699682858655	7.93362048760299	7.88988631516231	7.62500466123207	7.63769267214125	7.32912658606211	7.94432518781469	8.1021336249306	7.42277644007948	7.83259366331267	7.8477295993773	7.60208626715234	7.8327054081953
1700113A16Rik	5.74176769297547	5.82216077810472	5.97925176477712	6.22243637853521	5.73283243286321	6.0989018872832	6.26187296882647	5.60759256681342	6.28340764017159	5.90793975002778	5.9984315184053	6.57891712124033	5.5624757764599	5.95180795479922	5.59443852940531	5.66704378024779
Tsacc	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Cct3	7.80355653497253	7.52899273074275	7.45241266601348	7.46664372323717	7.31904470628935	7.52016100398614	7.4392698322765	7.39989625708404	7.68620647727121	7.72524203822505	7.55599116182035	7.56041031725964	7.47059770042135	7.60633175644079	7.64157152344896	7.54139981750519
Glmp	6.93512308574619	7.16828997233256	6.96517210720624	7.10220215087099	6.94941641117687	7.13892007025863	7.04411064981017	7.29182683538465	6.86857160141515	7.1982423293775	7.01354943489889	7.02003448528058	7.01301840074266	7.02467040008708	7.15391454989867	7.05648867376224
Tmem79	5.23012230680881	5.23012230680881	5.38321309634261	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.38254811472824	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Smg5	7.84997603222215	7.7930724606872	8.0937563983829	7.87680044713753	7.9388715932031	7.84057673784882	7.91666518267858	7.92097613623082	8.1404705531367	7.83326266900492	8.17644018824395	8.0254057726708	8.02921478375053	8.1558948779846	8.14076185191126	8.2021822954836
Paqr6	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.46550234501987	5.23012230680881	5.38382910703835	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.38249655292553	5.23012230680881	5.23012230680881	5.23012230680881
Bglap2	6.71386585839289	6.71143334197915	5.38321309634261	7.1106161848115	6.23985973900996	7.6994043195362	6.44161290586725	6.10199203065606	5.38213556535196	5.83228468526122	6.27420234472168	5.38792911403481	5.74625025401855	5.38743265934198	5.23012230680881	5.55221364281452
Bglap	9.99988801010251	9.76772296639385	8.04821163065453	9.47977004522846	8.9099950369685	9.99385414642038	8.16839417656133	6.96692296318662	6.547693849226	7.13376372537546	8.77791298011606	6.02225292444518	6.07833339605246	6.23259694633794	5.44969899447822	5.91032330957777
Pmf1	6.46259767886252	6.34836617577677	6.64111611104656	6.6134218406932	6.54494032345154	6.62017784063699	6.59794098487543	6.54465766435484	6.7767641219729	6.60003070209477	6.75224260780264	6.84926266918465	6.75866589719932	6.73406095124911	6.56165737809938	6.71497578946589
Slc25a44	7.50520471004877	7.41087672228905	7.36978097209426	7.52495188752932	7.72038079612357	7.52016100398614	7.6958412407024	7.35759773654306	7.32192516702764	7.31200932959834	7.36063863861119	7.31844605740989	7.6677324290097	7.46672502931618	7.58485519180161	7.57074576257264
Sema4a	10.5963159826399	10.9567158306374	10.6763746083298	10.8305988983927	11.2588836481934	10.9288729215653	11.0323340778518	10.6508671593905	10.5323931303435	10.8335214455021	10.6818857118183	10.6691056505757	10.9594132733497	10.7859396580836	10.8861118647561	10.7768933822862
Mir7011	5.77153389624675	6.14221844188501	5.83469032622881	5.90864060966229	6.10936296513959	5.93981607799014	6.19482074194267	5.77922578646864	5.8035633460159	5.90793975002778	5.84207195260303	5.85173081774853	5.97607945744016	5.82189540408233	6.07285245897807	5.91032330957777
Lmna	7.2286708121653	7.08065998325115	6.95580551580043	6.86406649769471	7.11944984303687	6.80186690426989	7.00807970424897	6.89996485441556	6.88818354225251	6.8524689103003	6.80260613159577	6.83854466905197	7.33317490165063	6.86600336658227	6.95650273189607	6.95449284097527
Mex3a	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.37920791631273	5.38382910703835	5.45788353909726	5.23012230680881	5.23012230680881	5.37820057536399	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.37749871112413
Rab25	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Lamtor2	6.9443991688804	6.99697022573752	7.11568352399787	6.93219825715635	6.94941641117687	6.98913408481277	6.78102947973705	7.17528150491757	7.10457139995822	7.17439520726948	6.92567026596751	7.23919987956699	6.94891258462353	6.97696234945099	6.92078067020256	6.86352491176686
Ubqln4	6.38051363197509	6.28395298409255	6.24186307097698	6.31794779964332	6.27429598925918	6.28053482702356	6.35526206823172	6.36723073571576	6.45695715248444	6.23793044380147	6.41554131228541	6.35102919755567	6.2698721787694	6.52214896501144	6.39865001657221	6.44967029543293
Ssr2	6.71386585839289	6.78009669191034	6.53051838173167	6.68335274891348	6.84537475269435	6.8217541938481	6.6222364146249	7.05742740214708	6.90752662159255	6.93054511974784	6.73157595787986	6.94222461829649	6.76934875609108	6.87645820014169	6.81761526106648	6.77630441107067
Arhgef2	10.9348537031775	11.0042719002812	11.0154324178858	11.0408172322281	11.0605710379787	11.1475305686266	11.2268104700243	11.0436438047402	10.8389706116744	10.8772075923901	11.2014679980199	10.7378048914687	11.1865232806259	11.0293847513252	11.2619273594567	11.3100487148762
2810403A07Rik	9.93545845520394	10.1254630730961	10.1286243540989	10.1307312041818	10.1058469165145	9.99798753362808	9.86312040677986	9.67813113032513	9.90800834718364	10.1011027262957	9.91286523592539	10.0301269563804	9.66821605393507	9.64014280156566	9.63899706252099	9.55806940203531
Rit1	9.25066510091314	9.53291903283028	9.23886594577744	9.25119016128547	9.57816299049563	9.30138894946629	9.18858015248566	9.12879740620028	9.10602566746568	9.42311772250076	8.99266157253422	9.30804243171568	9.17637722663536	9.02044298948748	8.78957746264234	8.76103407309155
Syt11	6.21279574563641	5.92797883534494	5.7484938163203	6.03998992406932	6.27429598925918	6.13449689133829	6.04528507311074	5.98005446866353	6.31422085858248	6.20465979561013	6.01834978104921	6.21786386123252	6.30118687072454	6.12261688192698	6.37150240221033	6.22381493312281
5830417I10Rik	8.45631756425827	8.35767083664989	8.35140836188041	8.45954691927241	8.32116558973877	8.41789722509101	8.63733824660722	8.36555597562518	8.44727892200869	8.19309701917568	8.52854851837217	8.26397479853218	8.41991202606889	8.45433473103903	8.74717511595767	8.71218110555664
1500004A13Rik	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.38249655292553	5.23012230680881	5.23012230680881	5.23012230680881
Gon4l	8.69335620927059	8.69259414898447	8.72032312182339	8.80606719084724	8.55438698912527	8.67360635023461	9.00927122575986	8.89110438967453	8.79399870948376	8.46415190900816	8.87140532396322	8.6988469930833	8.83732161957613	8.83993207389288	9.16804043705263	9.15347400030074
Msto1	5.87784919660125	5.79279872870655	5.83469032622881	5.80559299417371	6.00352708227727	5.7653930836488	5.78066054555039	5.95784428182195	5.88203194886064	5.71469322233751	5.95703681060371	5.76324509223787	5.95398084460759	5.9752004079975	5.95481804881908	6.03435557493806
Dap3	7.78778267035592	7.7930724606872	7.8101593527823	7.81446561684915	7.72038079612357	7.84057673784882	8.05194957103019	7.79097608056412	7.88933817049736	7.65675048540822	7.97496142636295	7.80395829792637	7.9678581694363	7.86404877385174	7.90780593940998	8.02774031669414
Ash1l	12.3543295783098	12.2680420746932	12.2478228330549	12.2484382645805	12.2033520188464	12.1417935757359	12.0222173417856	11.7111745162118	12.0631920672813	12.4275598432001	12.0057969921566	12.2264149604811	11.9837499024499	12.0064823379562	11.6899561876172	11.6574093631338
Rusc1	6.50164745495298	6.61415175989955	6.71002661376087	6.56465460935744	6.67321156996904	6.80186690426989	6.87427192173099	6.75567627469626	6.41592336693566	6.39055678323296	6.45480778986035	6.3819849678256	6.63532338622832	6.45256403998574	6.84650953300547	6.71497578946589
Fdps	6.21279574563641	6.14221844188501	6.27424102755291	6.07945895287846	5.95710289823142	6.11686919215242	6.04528507311074	6.36723073571576	6.37342571856626	6.2701866023754	6.38862760724058	6.28646883766491	6.23762546966234	6.29994116691774	6.30068914914376	6.3563160339975
Pklr	6.78812773886845	6.72311659236019	7.01110313934616	6.92266388806468	7.3874742872374	6.98913408481277	6.96172508398243	6.59453794299973	6.67847460701453	6.76980104705882	6.87960153707353	6.70307774549446	7.03963562097033	6.88683604735719	6.76809294589506	6.85409715698533
Clk2	9.17853767819019	9.76250258157583	9.34043507126215	8.54709323295374	9.05371546716045	8.66751014704642	8.94498520316956	8.56740544898402	9.0740784895478	9.34863174202558	8.454883297044	9.23753393796695	8.73691222973313	9.03666680036729	8.51429034282112	8.2139721876406
Scamp3	5.60221298964483	5.52277043055001	5.45762309813442	5.60603810266407	5.57520884097872	5.50809815058779	5.51626996273676	5.515501814892	5.60468480235646	5.51400588462793	5.59559377779243	5.57362015770508	5.5624757764599	5.57260204569724	5.44969899447822	5.50507257793994
Fam189b	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Gba	7.42076412934756	7.60086833429049	7.42536582972407	7.37828589570686	7.55617511802869	7.56841743481327	7.4392698322765	7.59541097434471	7.54314565332796	7.54809701903179	7.50179566762039	7.4442260875498	7.41711516102574	7.42439549086276	7.64157152344896	7.51148770848653
Mtx1	6.47575196131591	6.53617635373818	6.72117941998743	6.62533500716127	6.75621671592175	6.50042965602195	6.52219910199211	6.50592660372139	6.68975010120411	6.53825060346872	6.75224260780264	6.73820227854911	6.68148058608098	6.61355753189305	6.39865001657221	6.56005537300301
Thbs3	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.38213556535196	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Muc1	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Trim46	5.45453774141534	5.23012230680881	5.80729581128257	5.23012230680881	5.95710289823142	5.84587233736881	5.45850771363722	5.71718930906813	6.07652645938384	5.38254811472824	5.45041826855264	5.65848287998974	5.5139147347289	5.72908956573155	5.55262850789669	5.59397187844228
Krtcap2	6.39459376433752	6.36391237681383	6.33625861334351	6.13558640526243	6.83453538420636	6.52529386937342	6.0850011334608	6.75567627469626	6.75551804916851	6.43264644427139	5.95703681060371	6.82774423291876	5.99757022128181	6.45256403998574	5.97572823287742	5.91032330957777
Dpm3	6.6002286430919	6.81319993706641	6.38063571773036	6.28703273358522	6.18600014267841	6.18552719656834	6.14148160390756	6.50592660372139	6.3293136794788	6.34690129157222	6.21219350739533	6.28646883766491	5.95398084460759	6.23259694633794	5.93331599146976	5.95392167269518
Slc50a1	5.71031884627967	5.92797883534494	5.97925176477712	5.80559299417371	5.79673434638731	5.91747555685767	5.88864756390522	6.02269070710026	5.8307918751931	5.93143461942654	5.9984315184053	5.87869809524993	5.90773124753897	5.95180795479922	5.91116864962055	5.95392167269518
Adam15	8.52894899371423	8.71881170534406	8.57821596955463	8.78247824542486	8.64968775498921	8.80244272649528	8.85526753363601	8.87701896449543	8.40356262183375	8.54449100719944	8.58652260671157	8.45001229001659	8.74903970288951	8.36861979667628	9.01891738683196	8.85201238867393
Dcst1	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.38213556535196	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Zbtb7b	9.46953953585482	9.81397815523662	9.53437201482951	9.69971507430242	9.87545493145065	9.82701914286016	9.74061294167354	9.68861148068986	9.77013600999727	9.74247869850923	9.95528730407497	9.72883155739067	9.7214476421429	9.62318072470812	9.58951379747182	9.71585445406758
Gm15417	5.99105833009571	6.04187018854935	6.02184467972896	6.03998992406932	6.02576830445475	6.0989018872832	6.14148160390756	6.02269070710026	5.95242712683863	6.01874180932392	6.03779867030434	6.02225292444518	6.18732461999651	6.01999965044025	5.95481804881908	6.03435557493806
Lenep	5.99105833009571	6.16105188021573	5.86096385737943	5.88432121137636	5.69790689844841	5.87058258524648	6.14148160390756	5.86164649559134	6.03718809300347	5.90793975002778	5.91326108183584	6.02225292444518	5.88344254827559	5.82189540408233	5.84018513290094	5.83942286445189
Flad1	6.77775841420426	6.928311365534	6.86859823306592	6.81330078933092	6.89835333271242	6.96257504752246	6.90402769790747	7.10911384503548	6.97321968140383	6.8117446589378	6.92567026596751	6.90166158858946	6.82157151481901	6.85547031489988	6.9476561653589	6.94565457444929
Cks1b	5.79985504422211	5.79279872870655	5.91062830247122	5.88432121137636	5.79673434638731	5.89442190141673	5.78066054555039	5.86164649559134	6.07652645938384	6.05909992953459	6.01834978104921	6.1632820389542	5.88344254827559	5.9752004079975	5.91116864962055	5.91032330957777
Shc1	8.35059383338229	8.30034223464398	8.52690761111104	8.53338662606616	8.61851340849846	8.56685921406702	8.52911450271067	8.33074273158959	8.63112102125144	8.37604078634474	8.7465222074534	8.5358738280996	8.63339415750467	8.39243116156755	8.49446361980173	8.64071584656191
Pygo2	8.61475848656255	8.67933127338757	8.41566856454837	8.66887824519924	8.73664709452519	8.88496787335197	8.94225262315492	8.90507312386314	8.67254855560723	8.36848647899865	8.7722487925408	8.46526121953148	8.72469706987454	8.54673945262511	8.78118173825058	8.90225137688719
Pbxip1	10.9348537031775	11.0730019186653	10.9426665583491	11.1938787387123	11.1285238259644	11.2675757115697	11.4704702471196	11.2299153830057	10.6715910783855	10.6928759368772	11.1326972280646	10.6067287480763	11.2601578148448	10.8829999443873	11.3000349738492	11.3829008265121
